Sample	posterior	likelihood	prior	treeLikelihood.hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned	treeHeight.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned	treeLength.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned	Tree.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned.count_Absent_to_Present	Tree.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned.count_Present_to_Absent	Tree.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned.count_Absent	Tree.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned.count_Present	rootTypeLogger.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned	R0.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned1	R0.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned2	samplingProportion.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned1	samplingProportion.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned2	samplingProportion.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned3	samplingProportion.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned4	becomeUninfectiousRate.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned1	becomeUninfectiousRate.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned2	rateMatrix.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned1	rateMatrix.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned2	geo-frequencies.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned1	geo-frequencies.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned2	clockRate.c:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned	freqParameter.s:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned1	freqParameter.s:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned2	freqParameter.s:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned3	freqParameter.s:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned4	rateAC.s:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned	rateAG.s:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned	rateAT.s:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned	rateCG.s:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned	rateGT.s:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned	gammaShape.s:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned
1473000	-46174.97834918741	-46281.06463913202	106.08628994460622	-46281.06463913202	1.5472736646935152	38.059499685812945	1	4	41	36	0	1.0955520872149438	1.236763657938497	0.0	9.628922077704127E-5	0.0	0.0013993462939225565	51.209041550272794	51.209041550272794	0.003951715293158866	0.0016012710321627167	0.8926365567541055	0.10736344324589436	5.21519901983986E-4	0.2979126013490947	0.18462014737383153	0.19255790204798803	0.32490934922908626	0.10006381995689662	0.3009121212876846	0.043939806238336133	0.07104545263861838	0.29283012017744675	0.06771502987530156
1474000	-46186.27761879583	-46287.56527000495	101.2876512091189	-46287.56527000495	1.5576248363143057	38.334050502358	1	6	43	34	0	1.1289604865307203	1.3880122484561348	0.0	5.6320373231300334E-5	0.0	5.507106431935894E-4	50.5479863176266	50.5479863176266	0.003871376609467748	0.001540864756649405	0.8926365567541055	0.10736344324589436	5.016991611785931E-4	0.2979126013490947	0.18462014737383153	0.19255790204798803	0.32490934922908626	0.10006381995689662	0.3009121212876846	0.043939806238336133	0.07104545263861838	0.29283012017744675	0.06771502987530156
1475000	-46185.1788837621	-46291.11403016451	105.93514640240464	-46291.11403016451	1.5853159454119898	39.72392949805159	1	5	42	35	0	1.0984023560032539	1.282529256186158	0.0	5.0947191390048157E-5	0.0	7.821051896685844E-4	53.401218049471744	53.401218049471744	0.0029003468514065506	0.001485137652580557	0.8926365567541055	0.10736344324589436	5.4166779820193E-4	0.29560285728244323	0.18462014737383153	0.19486764611463947	0.32490934922908626	0.10006381995689662	0.3009121212876846	0.043939806238336133	0.07104545263861838	0.31144195801463564	0.06771502987530156
1476000	-46203.776366898615	-46290.04053514951	86.26416825089086	-46290.04053514951	1.811846869933696	45.71516175862621	1	5	42	35	0	1.0845960858202852	1.267928836163089	0.0	6.423310198162184E-5	0.0	6.06070492449143E-4	50.61764885794401	50.61764885794401	5.626484778719982E-4	0.0034548120013934065	0.8926365567541055	0.10736344324589436	4.3194805430891655E-4	0.29560285728244323	0.18462014737383153	0.19486764611463947	0.32490934922908626	0.09426482907574342	0.3009121212876846	0.043939806238336133	0.04036079713992292	0.23580595119646586	0.06771502987530156
1477000	-46187.046184091356	-46286.702406598284	99.65622250692917	-46286.702406598284	1.5539639139457546	40.94902653990333	1	5	42	35	0	1.0878995495217356	1.3077583774152424	0.0	1.2888612638519478E-4	0.0	0.0010341613363387958	49.004289839967726	49.004289839967726	0.004212588469199428	0.002890089970481587	0.8926365567541055	0.10736344324589436	5.058576535473311E-4	0.29560285728244323	0.18462014737383153	0.19486764611463947	0.32490934922908626	0.09426482907574342	0.3009121212876846	0.06095330122779406	0.04036079713992292	0.23580595119646586	0.0641587413503494
1478000	-46181.2128211192	-46291.14000449033	109.92718337112596	-46291.14000449033	1.4862716951711261	37.2222422743821	1	5	42	35	0	1.1091791903570503	1.2931902678352465	0.0	7.186861163697929E-5	0.0	9.003404143760105E-4	51.517556937213016	51.517556937213016	0.004568839254901201	0.0011972687376313126	0.8926365567541055	0.10736344324589436	5.71596636869494E-4	0.29560285728244323	0.18462014737383153	0.19486764611463947	0.32490934922908626	0.09426482907574342	0.3009121212876846	0.06095330122779406	0.04036079713992292	0.23580595119646586	0.0641587413503494
1479000	-46178.096053814304	-46283.572299087464	105.47624527316192	-46283.572299087464	1.4512315471979185	37.18658754574194	1	5	42	35	0	1.1093879510178306	1.3787970111381729	0.0	1.4308014862532653E-4	0.0	6.326644128282447E-4	48.32188369966573	48.32188369966573	0.004035162972323384	0.001172888363984261	0.45901689486875097	0.5409831051312488	4.8502588152387715E-4	0.29560285728244323	0.18462014737383153	0.19486764611463947	0.32490934922908626	0.09426482907574342	0.3009121212876846	0.06095330122779406	0.04036079713992292	0.2600937600480964	0.0641587413503494
1480000	-46178.86537909024	-46281.88546609413	103.02008700388691	-46281.88546609413	1.5791483494447403	40.26424586934406	1	5	42	35	0	1.0954179558064108	1.2802467884982636	0.0	1.0377272995756382E-4	0.0	8.216257905011566E-4	52.92067353172972	52.92067353172972	0.005060308818203579	0.0015143244073495103	0.45901689486875097	0.5409831051312488	5.026595721184903E-4	0.29560285728244323	0.18462014737383153	0.19486764611463947	0.32490934922908626	0.09426482907574342	0.3009121212876846	0.06095330122779406	0.0703648462192798	0.2600937600480964	0.0641587413503494
1481000	-46187.70507421475	-46292.18277133806	104.47769712331761	-46292.18277133806	1.7059889300048188	40.45583452461342	1	5	42	35	0	1.0901594709315074	1.3199797448565829	0.0	1.06796722738701E-4	0.0	8.317447258698556E-4	50.62157132193399	50.62157132193399	0.004043020481472208	0.0018067861819485152	0.45901689486875097	0.5409831051312488	4.7789326291026703E-4	0.29560285728244323	0.18462014737383153	0.19486764611463947	0.32490934922908626	0.09426482907574342	0.3009121212876846	0.06095330122779406	0.0703648462192798	0.2600937600480964	0.0641587413503494
1482000	-46178.38640711261	-46293.20250569025	114.81609857764478	-46293.20250569025	1.4775343401030334	36.10637104143787	1	5	42	35	0	1.0917962991128842	1.4013782206212437	0.0	1.397615906812637E-4	0.0	2.5793043122297266E-4	53.42452216992136	53.42452216992136	0.004441068300325414	0.001152460531035078	0.45901689486875097	0.5409831051312488	5.962032731248958E-4	0.29267655878948	0.18462014737383153	0.1977939446076027	0.32490934922908626	0.09426482907574342	0.3009121212876846	0.06095330122779406	0.0703648462192798	0.34357578964020635	0.0747714393333
1483000	-46178.32819368288	-46291.685249057125	113.35705537424626	-46291.685249057125	1.4422653229971896	35.026652359418875	1	5	42	35	0	1.0832976700634604	1.3367361553345134	0.0	1.9184242011124593E-4	0.0	0.0010189579224539759	54.17173133462126	54.17173133462126	0.0014404691985960786	0.0030581183836896125	0.45901689486875097	0.5409831051312488	5.543289047940366E-4	0.29267655878948	0.18462014737383153	0.1977939446076027	0.32490934922908626	0.06723772491177071	0.30271279808734136	0.06095330122779406	0.0703648462192798	0.34357578964020635	0.0747714393333
1484000	-46193.79136963623	-46294.98316911838	101.19179948215007	-46294.98316911838	1.465154381504826	36.55746347705347	1	5	42	35	0	1.1080275429107656	1.4322312955603846	0.0	2.067569134882839E-4	0.0	6.313720997802753E-4	48.13296363322228	48.13296363322228	0.006387041787325867	0.0033630876134710247	0.45901689486875097	0.5409831051312488	5.301183638788481E-4	0.29267655878948	0.18462014737383153	0.1977939446076027	0.32490934922908626	0.07986031431291464	0.41275208955360315	0.09298292346384547	0.0703648462192798	0.34357578964020635	0.0747714393333
1485000	-46191.53372554732	-46303.05475331096	111.52102776363591	-46303.05475331096	1.496675691078024	34.83400547106408	1	5	42	35	0	1.0971848490978169	1.4022967990862625	0.0	1.2646625547033398E-4	0.0	8.595209650071189E-4	49.218289495459004	49.218289495459004	0.004238176394955443	0.0038266004333034134	0.45901689486875097	0.5409831051312488	6.082235398119677E-4	0.29267655878948	0.18462014737383153	0.1977939446076027	0.32490934922908626	0.07986031431291464	0.41275208955360315	0.09298292346384547	0.0703648462192798	0.34357578964020635	0.0747714393333
1486000	-46173.38238704103	-46290.40092751468	117.01854047365819	-46290.40092751468	1.4152028717323317	32.91397319130722	1	5	42	35	0	1.0944356435294433	1.3896017823459863	0.0	3.0353383745491654E-4	0.0	8.135057895404599E-4	52.84987123120273	52.84987123120273	0.004173515086621463	0.0014717724307181088	0.45901689486875097	0.5409831051312488	5.506593715535825E-4	0.29267655878948	0.18462014737383153	0.1977939446076027	0.32490934922908626	0.11088109058882616	0.41275208955360315	0.09298292346384547	0.02750071942077585	0.34357578964020635	0.0747714393333
1487000	-46183.16347490341	-46297.93842066458	114.77494576116466	-46297.93842066458	1.4826190788706528	33.80672140365281	1	5	42	35	0	1.0897987119135264	1.357992609458795	0.0	3.0469647085115643E-4	0.0	7.636984072804449E-4	50.05767373048616	50.05767373048616	0.0038243852826013737	0.0013486532830370723	0.3922133339184429	0.607786666081557	5.378773257327347E-4	0.29267655878948	0.18462014737383153	0.1977939446076027	0.32490934922908626	0.10435520407359432	0.3318244089027802	0.09298292346384547	0.02750071942077585	0.3621418341934805	0.0747714393333
1488000	-46183.95145836239	-46304.16527639078	120.21381802838609	-46304.16527639078	1.4439245806995278	32.37557767231604	1	4	41	36	0	1.067164640665694	1.3118511103984514	0.0	3.2317354019489137E-4	0.0	8.100097688449634E-4	53.79506544287562	53.79506544287562	0.0014614339894906264	0.0014205146109946324	0.3922133339184429	0.607786666081557	6.220820830599792E-4	0.29267655878948	0.18649629131586198	0.1977939446076027	0.3230332052870558	0.10435520407359432	0.3318244089027802	0.09298292346384547	0.02750071942077585	0.3621418341934805	0.0747714393333
1489000	-46174.048778565375	-46298.04931506638	124.00053650100784	-46298.04931506638	1.3885668350910427	30.149002775195488	1	3	40	37	0	1.0863951806836112	1.336040037172862	0.0	3.141536744990065E-4	0.0	0.0010671609259732626	52.459936222776854	52.459936222776854	0.0019503627997585744	0.0015728655400897937	0.3922133339184429	0.607786666081557	6.711687764608743E-4	0.2978368810100235	0.18133596909531852	0.1977939446076027	0.3230332052870558	0.10435520407359432	0.3318244089027802	0.09269181496774945	0.023425149469271055	0.3621418341934805	0.0747714393333
1490000	-46173.93784637278	-46296.45313019601	122.51528382322995	-46296.45313019601	1.51431607078214	32.91444541741516	1	3	40	37	0	1.0829242396830832	1.341665359208334	0.0	3.44299317253352E-4	0.0	7.243030417029489E-4	51.89552827166357	51.89552827166357	0.0019148037227984945	0.0015441890052446696	0.3922133339184429	0.607786666081557	6.102910896849682E-4	0.2978368810100235	0.18133596909531852	0.1977939446076027	0.3230332052870558	0.06589749649983849	0.3318244089027802	0.03793410553576695	0.023425149469271055	0.3621418341934805	0.0747714393333
1491000	-46170.69671270825	-46307.66945284906	136.97274014081094	-46307.66945284906	1.256030115477839	27.122469271995005	1	3	40	37	0	1.0794419891309228	1.3449038091007997	0.0	5.864593929751171E-4	0.0	9.128260820039109E-4	55.77720232048401	55.77720232048401	0.0028946370780535105	0.0017534640212347205	0.7214943576178513	0.27850564238214853	6.728833787485482E-4	0.2978368810100235	0.18133596909531852	0.1977939446076027	0.3230332052870558	0.06589749649983849	0.29393105806785375	0.03793410553576695	0.023425149469271055	0.3316762747517709	0.0747714393333
1492000	-46179.11390878254	-46301.24136257736	122.12745379481753	-46301.24136257736	1.4794274169937471	32.12520192210218	1	3	40	37	0	1.1037392127757413	1.3415699525289295	0.0	2.150457244757566E-4	0.0	7.541475612089844E-4	51.04617112036278	51.04617112036278	0.001794784522377466	8.765657757010691E-5	0.7214943576178513	0.27850564238214853	5.926513661757101E-4	0.2978368810100235	0.18133596909531852	0.1977939446076027	0.3230332052870558	0.06589749649983849	0.29393105806785375	0.03793410553576695	0.050239554924547104	0.3316762747517709	0.0747714393333
1493000	-46175.94545903915	-46299.133094495875	123.18763545672573	-46299.133094495875	1.395556964365645	31.475315398665796	1	3	40	37	0	1.0793568996307656	1.3652175081169589	0.0	3.356936546655581E-4	0.0	6.964104788176339E-4	48.89719155068749	48.89719155068749	0.004588863912785769	4.1026955116164876E-4	0.7214943576178513	0.27850564238214853	6.566324650083228E-4	0.2978368810100235	0.18133596909531852	0.1977939446076027	0.3230332052870558	0.09940983262678132	0.29393105806785375	0.03793410553576695	0.020353804840624292	0.3078818406288523	0.0747714393333
1494000	-46177.73307641585	-46286.61756595775	108.88448954190392	-46286.61756595775	1.6639713792177888	38.54435173471702	1	3	40	37	0	1.0836651689419232	1.3131212046102028	0.0	1.8283937124261837E-4	0.0	3.68255510163349E-4	51.517755667513384	51.517755667513384	0.00421750759290467	0.003331113883003654	0.7214943576178513	0.27850564238214853	4.957181589104351E-4	0.2978368810100235	0.18133596909531852	0.1977939446076027	0.3230332052870558	0.09940983262678132	0.29393105806785375	0.03793410553576695	0.04953541389327211	0.3078818406288523	0.0747714393333
1495000	-46182.63403474958	-46287.58104124993	104.94700650034838	-46287.58104124993	1.7496351324034047	41.7333262295638	1	3	40	37	0	1.0710478301631716	1.2695029087195104	0.0	1.783638504562509E-4	0.0	4.2145897934059434E-4	56.286846380356806	56.286846380356806	0.0042614163023502885	0.001360006010257836	0.7214943576178513	0.27850564238214853	4.758959290977454E-4	0.2978368810100235	0.18133596909531852	0.1977939446076027	0.3230332052870558	0.09940983262678132	0.29393105806785375	0.03793410553576695	0.04953541389327211	0.3078818406288523	0.0747714393333
1496000	-46186.51969402197	-46291.881062478526	105.36136845655653	-46291.881062478526	1.7616574225934098	41.463749361645604	1	3	40	37	0	1.06923377935165	1.2874866397347842	0.0	1.8605135863588736E-4	0.0	4.0714425055167106E-4	52.38510018744198	52.38510018744198	0.004750386853371772	0.0017549672925507326	0.7214943576178513	0.27850564238214853	4.994880137127996E-4	0.2978368810100235	0.18133596909531852	0.1977939446076027	0.3230332052870558	0.09940983262678132	0.29393105806785375	0.03793410553576695	0.04953541389327211	0.3078818406288523	0.0747714393333
1497000	-46173.06579079505	-46293.55196149855	120.48617070350004	-46293.55196149855	1.5349980910794774	34.73472534871712	1	3	40	37	0	1.0944866657682613	1.4173923018296704	0.0	1.9542649034216795E-4	0.0	3.281197411358272E-4	49.96826411542097	49.96826411542097	0.001983856090389519	0.0018064294999012918	0.7214943576178513	0.27850564238214853	5.372501345203881E-4	0.2978368810100235	0.18133596909531852	0.1977939446076027	0.3230332052870558	0.09940983262678132	0.29393105806785375	0.03793410553576695	0.04953541389327211	0.3078818406288523	0.0747714393333
1498000	-46185.475753733044	-46296.65635985454	111.18060612149412	-46296.65635985454	1.443484293317727	34.9426916332737	1	3	40	37	0	1.072286016701879	1.296085430861349	0.0	2.3747739474639062E-4	0.0	2.998524694137038E-4	56.33768490693707	56.33768490693707	0.0015683415269206404	4.4471646251235123E-4	0.8679260448255347	0.13207395517446513	5.044266492086984E-4	0.2978368810100235	0.18133596909531852	0.1977939446076027	0.3230332052870558	0.09940983262678132	0.29393105806785375	0.0661467244569772	0.04953541389327211	0.3078818406288523	0.11165880974339672
1499000	-46189.593982707505	-46295.29982062949	105.70583792197803	-46295.29982062949	1.5182538985845973	35.65470827547972	1	3	40	37	0	1.109493868548638	1.234297951090283	0.0	2.3331597356099053E-4	0.0	7.796953858639288E-4	54.56358090327487	54.56358090327487	0.003888237147988654	7.567672644685304E-4	0.8679260448255347	0.13207395517446513	5.716394938164517E-4	0.2978368810100235	0.18133596909531852	0.1977939446076027	0.3230332052870558	0.0968923452845016	0.3278566961554911	0.0661467244569772	0.04953541389327211	0.25827748400791106	0.11165880974339672
1500000	-46185.29081138385	-46298.032625566484	112.74181418263173	-46298.032625566484	1.4895239750547467	35.58117886494444	1	3	40	37	0	1.0921316843365891	1.2497670180913603	0.0	2.1298349863186004E-4	0.0	6.056556260884589E-4	51.17699299363592	51.17699299363592	0.0024574753302402785	7.254448978355275E-4	0.8679260448255347	0.13207395517446513	5.710988779841385E-4	0.2978368810100235	0.18133596909531852	0.1977939446076027	0.3230332052870558	0.0968923452845016	0.3278566961554911	0.0661467244569772	0.04953541389327211	0.25827748400791106	0.04315462743401834
1501000	-46171.66082353323	-46285.79141681691	114.13059328367876	-46285.79141681691	1.4599227890972566	34.02903093534976	1	3	40	37	0	1.097480425050464	1.3241804865292965	0.0	2.0858263353310026E-4	0.0	2.9668412056444934E-4	51.891403310897715	51.891403310897715	0.004814918666713655	0.001342682958901885	0.8679260448255347	0.13207395517446513	5.725873231345629E-4	0.299423807004206	0.18133596909531852	0.19620701861342016	0.3230332052870558	0.09542595279387121	0.3278566961554911	0.0661467244569772	0.04953541389327211	0.25827748400791106	0.04882451586493127
1502000	-46175.74815424543	-46295.43048395055	119.682329705113	-46295.43048395055	1.3772468720463427	32.21215165190115	1	3	40	37	0	1.07934971141204	1.3138213272728416	0.0	2.670698878508047E-4	0.0	7.050008268373359E-4	52.08039289630168	52.08039289630168	0.005377893797174929	0.0014996735887086914	0.8679260448255347	0.13207395517446513	6.167268000300408E-4	0.299423807004206	0.18133596909531852	0.19620701861342016	0.3230332052870558	0.09542595279387121	0.31117464746295304	0.0661467244569772	0.04953541389327211	0.25827748400791106	0.04882451586493127
1503000	-46168.6757777227	-46288.87352372257	120.19774599987039	-46288.87352372257	1.3460478089601968	32.66110297511028	1	3	40	37	0	1.0873567147177463	1.284531896311218	0.0	2.8406323645886224E-4	0.0	5.236544794228894E-4	52.208204090835096	52.208204090835096	0.005304117446479122	7.387017238505755E-4	0.8679260448255347	0.13207395517446513	5.700534619403748E-4	0.299423807004206	0.18133596909531852	0.19620701861342016	0.3230332052870558	0.09542595279387121	0.31117464746295304	0.0661467244569772	0.04953541389327211	0.25827748400791106	0.04882451586493127
1504000	-46174.36235141196	-46291.7760379686	117.41368655664016	-46291.7760379686	1.3723071742371111	35.67869459432337	1	3	40	37	0	1.0902086072186108	1.3274210301987321	0.0	2.9147538129929056E-4	0.0	2.5994162649055E-4	50.38903979756156	50.38903979756156	0.0030009082995389007	0.0015815255192417916	0.9868427877353713	0.01315721226462857	5.632836085180799E-4	0.299423807004206	0.18133596909531852	0.19620701861342016	0.3230332052870558	0.09542595279387121	0.2789438609967641	0.0661467244569772	0.03151662706021536	0.25827748400791106	0.04882451586493127
1505000	-46165.60561246459	-46298.1893644829	132.5837520183113	-46298.1893644829	1.1175345384378323	27.368031489690992	1	3	40	37	0	1.1129143247161626	1.362348210313881	0.0	2.678628988479319E-4	0.0	0.0010343976406972885	51.64012175335817	51.64012175335817	0.004913048380336905	0.001762272518906356	0.9868427877353713	0.01315721226462857	7.2486842843958E-4	0.299423807004206	0.18133596909531852	0.19764279439481794	0.321597429505658	0.06166584355685921	0.2789438609967641	0.0661467244569772	0.038338457777169266	0.25827748400791106	0.04882451586493127
1506000	-46175.63884970458	-46287.241359180756	111.60250947617811	-46287.241359180756	1.3360168324489017	33.178802082965035	1	3	40	37	0	1.0739564478484114	1.3312770708747907	0.0	4.0428166055896564E-4	0.0	4.432447175681434E-4	48.6644324667683	48.6644324667683	0.003101559330752158	0.0016091914076836265	0.9868427877353713	0.01315721226462857	6.179041632733651E-4	0.299423807004206	0.18133596909531852	0.19764279439481794	0.321597429505658	0.09148198717743172	0.2789438609967641	0.04271884359492822	0.038338457777169266	0.21385671845413567	0.05496812594774697
1507000	-46174.9063965189	-46293.06070902797	118.15431250906627	-46293.06070902797	1.3469289635344739	32.65308246729471	1	3	40	37	0	1.0853317743548752	1.3175649780408083	0.0	3.832873661980904E-4	0.0	8.180820158183312E-4	50.82943939620114	50.82943939620114	0.0028661172928664018	0.0014870363031151766	0.9868427877353713	0.01315721226462857	5.644305897219837E-4	0.299423807004206	0.18133596909531852	0.19764279439481794	0.321597429505658	0.09148198717743172	0.2789438609967641	0.04271884359492822	0.038338457777169266	0.21385671845413567	0.05496812594774697
